record_id,company_name,HS_industry,HS_empleados,HS_domain,Enrich.Domain,Enrich.Industry,Enrich.Sub-industry,Enrich.Empleados,confidence,status,skip_reason,✓ Industry subida HS,✓ Empleados subido HS,✓ Domain subido HS
lote-34-2026-07-29,55468520218,Weleap,enriched,Staffing & HR Services,Executive Search / Headhunting,2,2,weleapinternational.com,weleapinternational.com,Alta,,No
lote-34-2026-07-29,55425319043,Dinasty,skip,,,,,,,,Sin dominio disponible,No
lote-34-2026-07-29,55421595140,Cambra Tarragona,enriched,Public Sector & Non-Profit,Chamber of Commerce,,30,cambratgn.org,cambratgn.org,Media,,No
lote-34-2026-07-29,55389618743,Abrake,enriched,Construction,Exterior / Interior Plastering,,35,abrake.es,abrake.es,Alta,,No
lote-34-2026-07-29,55314145966,DOLCA CAROLA,skip,,,,,,,,Sin dominio disponible,No
lote-34-2026-07-29,55315871298,Wo Studio,enriched,Media & Entertainment,Advertising / Branding Agency,30,30,wobarcelona.com,wobarcelona.com,Alta,,No
lote-34-2026-07-29,55340024719,Conkistadores,enriched,Education,Language School / Educational Management,20,20,conkistadores.com,conkistadores.com,Alta,,No
lote-34-2026-07-29,55295051890,Retina Publicidad,enriched,Media & Entertainment,Advertising Agency,5,5,publicidad.es,publicidad.es,Alta,,No
lote-34-2026-07-29,55292363654,Kelisto,enriched,Technology,Price Comparison Platform / Online Services,5,200,kelisto.com,kelisto.com,Alta,,No
lote-34-2026-07-29,55288920596,Agencia TMKF,enriched,Media & Entertainment,Marketing / Advertising Agency,,5,agenciatmkf.com,agenciatmkf.com,Media,,No
lote-34-2026-07-29,55289953034,Estratecno,enriched,Technology,IT Solutions / Consulting,,10,estratecno.es,estratecno.es,Media,,No
lote-34-2026-07-29,55278977432,CONAUTO SA,enriched,Retail,Automotive Dealer,85,85,conauto.es,conauto.es,Alta,,No
lote-34-2026-07-29,55212553107,En La Ruta Cafe,enriched,Hospitality,Cafe / Coffee Shop,,5,enlarutacafe.com,enlarutacafe.com,Media,,No
lote-34-2026-07-29,55210302476,Berner España,enriched,Consumer Goods,Industrial Tools / Supplies Distribution,450,450,berner.es,berner.es,Alta,,No
lote-34-2026-07-29,55112307310,The Rebels Office,enriched,Real Estate,Coworking Space,,15,therebelsoffice.com,therebelsoffice.com,Media,,No
lote-34-2026-07-29,55125668008,Loiri Aisialdia eta Kirola,enriched,Hospitality,Sports / Leisure Center,10,10,loiri.eus,loiri.eus,Alta,,No
lote-34-2026-07-29,55131349126,Sidivani,enriched,Retail,Custom Sofas / Furniture,,50,sidivani.com,sidivani.com,Alta,,No
lote-34-2026-07-29,55110595599,Fitness Salud,enriched,Healthcare & Life Sciences,Fitness Center / Health Club,,15,fitnessalud.org,fitnessalud.org,Media,,No
lote-34-2026-07-29,55106232167,Tan Caments Cusido,enriched,Construction,Windows / Doors / Closures Installation,,10,tancamentscusido.cat,tancamentscusido.cat,Media,,No
lote-34-2026-07-29,55051226908,tres-a.com,skip,,,,,tres-a.com,tres-a.com,,"Sin nombre, actividad no identificable",No
lote-34-2026-07-29,55042374703,estudioenpenascal.com,skip,,,,,estudioenpenascal.com,estudioenpenascal.com,,"Sin nombre, actividad no identificable",No
lote-34-2026-07-29,55010390637,CONSTRUCCIONES SERGIO MELERO,enriched,Construction,Construction Company,,15,sergiomelero.es,sergiomelero.es,Media,,No
lote-34-2026-07-29,55003188863,CRISTOFER JOE NAVA ARRIET,skip,,,,,,,,"Nombre de persona, no empresa",No
lote-34-2026-07-29,55007276473,ASOC PARKINSON ALICANTE,enriched,Public Sector & Non-Profit,Non-Profit Health Association,,5,,,Alta,,No
lote-34-2026-07-29,55004046163,NTV Tec,enriched,Technology,IT Technology Services,,10,ntvtec.com,ntvtec.com,Media,,No
lote-34-2026-07-29,54999254199,basette.es,skip,,,,,basette.es,basette.es,,Empresa no identificable con información disponible,No
lote-34-2026-07-29,54996667945,Synergy Didactic,enriched,Education,Educational Materials / E-Learning,25,25,synergydidactic.com,synergydidactic.com,Alta,,No
lote-34-2026-07-29,54972814209,COSENO SL,enriched,Manufacturing,Graphic Arts / Screen Printing Supplies,,3,coseno.net,coseno.net,Alta,,No
lote-34-2026-07-29,54969297938,Universitat de les Illes Balears,enriched,Education,Higher Education / University,285,285,uib.es,uib.es,Alta,,No
lote-34-2026-07-29,54965393309,Daniya Alicante Sl,enriched,Hospitality,Hotel,,30,denia.daniyahotels.ess,daniyahotels.es,Media,,No
lote-34-2026-07-29,54961957527,Numina Finance,enriched,Financial Services,FinTech / Finance,,10,numina.finance,numina.finance,Media,,No
lote-34-2026-07-29,54958849860,TERRACAMP SA,enriched,Agriculture,Eco-tourism / Camping / Outdoor,4,4,terracamp.es,terracamp.es,Media,,No
lote-34-2026-07-29,54952557496,Privacidad Whois SL,enriched,Professional Services,Data Privacy / Compliance,,5,quevedodp.com,quevedodp.com,Media,,No
lote-34-2026-07-29,54950407061,Terraneadiet,enriched,Healthcare & Life Sciences,Nutrition / Dietetics,,5,terraneadiet.com,terraneadiet.com,Media,,No
lote-34-2026-07-29,54947656881,CMC España,enriched,Professional Services,Business Consulting / IT Services,,30,cmcespana.com,cmcespana.com,Media,,No
lote-34-2026-07-29,54921063514,WTC Barcelona,enriched,Real Estate,Commercial Real Estate / Business Center,,150,wtcbarcelona.cat,wtcbarcelona.cat,Alta,,No
lote-34-2026-07-29,54945423422,Impulso 7 Estrellas,enriched,Consumer Goods,Food Distribution / Snacks,,50,impulso7e.com,impulso7e.com,Alta,,No
lote-34-2026-07-29,54944749632,Logistics SL,skip,,,,,,,,Nombre genérico sin dominio ni contexto identificable,No
lote-34-2026-07-29,54928152979,Chapero,enriched,Retail,Toy Store / Toy Retail,,10,jugueteriachapero.com,jugueteriachapero.com,Alta,,No
lote-34-2026-07-29,54907964740,Doble 11 Filmmakers,enriched,Media & Entertainment,Film Production / Studio,5,5,11-11filmstudio.com,11-11filmstudio.com,Alta,,No
lote-34-2026-07-29,54913752080,Oficina Piratas,enriched,Professional Services,Coworking Space / Creative Office,,5,oficinapiratas.com,oficinapiratas.com,Media,,No
lote-34-2026-07-29,54891165601,Homeneteges,enriched,Industrial & Facilities Services,Home Cleaning Services,,10,homeneteges.com,homeneteges.com,Media,,No
lote-34-2026-07-29,54889660252,Wattega,enriched,Energy & Utilities,Energy Engineering / Consulting,66,66,wattega.eu,wattega.eu,Alta,,No
lote-34-2026-07-29,54860513381,Concello de Gondomar,enriched,Public Sector & Non-Profit,Municipal Government,,50,concellodegondomar.com,concellodegondomar.com,Media,,No
lote-34-2026-07-29,54874800972,Sant Jordi 85 Matadepera,enriched,Education,Nursery / Childcare Center,,10,llarinfantsagatha.com,llarinfantsagatha.com,Alta,,No
lote-34-2026-07-29,54880057783,Ferran Tallada,enriched,Professional Services,Architecture / Design,,1,ferrantallada.net,ferrantallada.net,Baja,,No
lote-34-2026-07-29,54867446947,Naturalea,enriched,Consumer Goods,Natural Products / Health Products,,5,naturalea.cat,naturalea.cat,Baja,,No
lote-34-2026-07-29,54874747565,AISLAMIENTOS Y REFORMAS ESCUDERO,enriched,Construction,Insulation / Renovation,,10,escuderorehabilitaciones.com,escuderorehabilitaciones.com,Media,,No
lote-34-2026-07-29,54882116910,Centre Medic Meisa,enriched,Healthcare & Life Sciences,Medical Center / Healthcare,30,30,cmmeisa.com,cmmeisa.com,Alta,,No
lote-34-2026-07-29,54791167845,Ramos Vila SL,enriched,Transportation & Logistics,Customs / Maritime Transport,,8,ramosvila.com,ramosvila.com,Alta,,No
lote-34-2026-07-29,54779630855,Grupo AZA,enriched,Transportation & Logistics,Logistics / Transport / Parking,46005,350,grupoaza.com,grupoaza.com,Alta,,No
lote-34-2026-07-29,54772675996,Global Tarimas,enriched,Construction,Flooring / Tarimas Installation,,15,globaltarimas.com,globaltarimas.com,Media,,No
lote-34-2026-07-29,54769342007,A-Secur,enriched,Industrial & Facilities Services,Security Systems Distribution,150,150,a-secur.es,a-secur.es,Alta,,No
lote-34-2026-07-29,54767813508,Gambito Games,enriched,Media & Entertainment,Video Games / Gaming,,10,gambitogames.com,gambitogames.com,Media,,No
lote-34-2026-07-29,54769027938,PRB Value,enriched,Professional Services,Public Relations / Marketing,,5,prbvalue.com,prbvalue.com,Media,,No
lote-34-2026-07-29,54769208399,Paisajismo Cortesin,enriched,Agriculture,Landscaping / Gardening,,15,paisajismocortesin.com,paisajismocortesin.com,Media,,No
lote-34-2026-07-29,54767857754,N1 Goalkeeper Gloves,enriched,Consumer Goods,Sports Equipment / Goods,,10,n1goalkeeper.com,n1goalkeeper.com,Media,,No
lote-34-2026-07-29,54728213349,Onetoro,enriched,Media & Entertainment,TV / Media Content Production,15,15,onetoro.tv,onetoro.tv,Media,,No
lote-34-2026-07-29,54767830696,Clinica Madrid,enriched,Healthcare & Life Sciences,Medical Clinic,10,10,clinicamadrid.eu,clinicamadrid.eu,Alta,,No
lote-34-2026-07-29,54767849016,Comrimack,enriched,Consumer Goods,Pet Food Distribution,30,30,comrimack.com,comrimack.com,Alta,,No
lote-34-2026-07-29,54726880340,Food Innovation Hub,enriched,Business Services / BPO,Food Innovation Hub / Accelerator,150,150,kmzerohub.org,kmzerohub.org,Alta,,No
lote-34-2026-07-29,54721250730,Restobar la Choza,enriched,Hospitality,Restaurant / Bar,,5,,,Alta,,No
